0.00000000 	1.04462066 
0.10571429 	0.89428571 
0.10600000 	0.89400000 
0.10628571 	0.89371429 
0.10657143 	0.89342857 
0.10685714 	0.89314286 
0.10714286 	0.89285714 
0.10742857 	0.89257143 
0.10771429 	0.89228571 
0.10800000 	0.89200000 
0.10828571 	0.89171429 
0.10857143 	0.89142857 
0.10885714 	0.89114286 
0.10914286 	0.89085714 
0.10942857 	0.89057143 
0.10971429 	0.89028571 
0.11000000 	0.89000000 
0.11028571 	0.88971429 
0.11057143 	0.88942857 
0.11085714 	0.88914286 
0.11114286 	0.88885714 
0.11142857 	0.88857143 
0.11171429 	0.88828571 
0.11200000 	0.88800000 
0.11228571 	0.88771429 
0.11257143 	0.88742857 
0.11285714 	0.88714286 
0.11314286 	0.88685714 
0.11342857 	0.88657143 
0.11371429 	0.88628571 
0.11400000 	0.88600000 
0.11428571 	0.88571429 
0.11457143 	0.88542857 
0.11485714 	0.88514286 
0.11514286 	0.88485714 
0.11542857 	0.88457143 
0.11571429 	0.88428571 
0.11600000 	0.88400000 
0.11628571 	0.88371429 
0.11657143 	0.88342857 
0.11685714 	0.88314286 
0.11714286 	0.88285714 
0.11742857 	0.88257143 
0.11771429 	0.88228571 
0.11800000 	0.88200000 
0.11828571 	0.88171429 
0.11857143 	0.88142857 
0.11885714 	0.88114286 
0.11914286 	0.88085714 
0.11942857 	0.88057143 
0.11971429 	0.88028571 
0.12000000 	0.88000000 
0.12028571 	0.87971429 
0.12057143 	0.87942857 
0.12085714 	0.87914286 
0.12114286 	0.87885714 
0.12142857 	0.87857143 
0.12171429 	0.87828571 
0.12200000 	0.87800000 
0.12228571 	0.87771429 
0.12257143 	0.87742857 
0.12285714 	0.87714286 
0.12314286 	0.87685714 
0.12342857 	0.87657143 
0.12371429 	0.87628571 
0.12400000 	0.87600000 
0.12428571 	0.87571429 
0.12457143 	0.87542857 
0.12485714 	0.87514286 
0.12514286 	0.87485714 
0.12542857 	0.87457143 
0.12571429 	0.87428571 
0.12600000 	0.87400000 
0.12628571 	0.87371429 
0.12657143 	0.87342857 
0.12685714 	0.87314286 
0.12714286 	0.87285714 
0.12742857 	0.87257143 
0.12771429 	0.87228571 
0.12800000 	0.87200000 
0.12828571 	0.87171429 
0.12857143 	0.87142857 
0.12885714 	0.87114286 
0.12914286 	0.87085714 
0.12942857 	0.87057143 
0.12971429 	0.87028571 
0.13000000 	0.87000000 
0.13028571 	0.86971429 
0.13057143 	0.86942857 
0.13085714 	0.86914286 
0.13114286 	0.86885714 
0.13142857 	0.86857143 
0.13171429 	0.86828571 
0.13200000 	0.86800000 
0.13228571 	0.86771429 
0.13257143 	0.86742857 
0.13285714 	0.86714286 
0.13314286 	0.86685714 
0.13342857 	0.86657143 
0.13371429 	0.86628571 
0.13400000 	0.86600000 
0.13428571 	0.86571429 
0.13457143 	0.86542857 
0.13485714 	0.86514286 
0.13514286 	0.86485714 
0.13542857 	0.86457143 
0.13571429 	0.86428571 
0.13600000 	0.86400000 
0.13628571 	0.86371429 
0.13657143 	0.86342857 
0.13685714 	0.86314286 
0.13714286 	0.86285714 
0.13742857 	0.86257143 
0.13771429 	0.86228571 
0.13800000 	0.86200000 
0.13828571 	0.86171429 
0.13857143 	0.86142857 
0.13885714 	0.86114286 
0.13914286 	0.86085714 
0.13942857 	0.86057143 
0.13971429 	0.86028571 
0.14000000 	0.86000000 
0.14028571 	0.85971429 
0.14057143 	0.85942857 
0.14085714 	0.85914286 
0.14114286 	0.85885714 
0.14142857 	0.85857143 
0.14171429 	0.85828571 
0.14200000 	0.85800000 
0.14228571 	0.85771429 
0.14257143 	0.85742857 
0.14285714 	0.85714286 
0.14314286 	0.85685714 
0.14342857 	0.85657143 
0.14371429 	0.85628571 
0.14400000 	0.85600000 
0.14428571 	0.85571429 
0.14457143 	0.85542857 
0.14485714 	0.85514286 
0.14514286 	0.85485714 
0.14542857 	0.85457143 
0.14571429 	0.85428571 
0.14600000 	0.85400000 
0.14628571 	0.85371429 
0.14657143 	0.85342857 
0.14685714 	0.85314286 
0.14714286 	0.85285714 
0.14742857 	0.85257143 
0.14771429 	0.85228571 
0.14800000 	0.85200000 
0.14828571 	0.85171429 
0.14857143 	0.85142857 
0.14885714 	0.85114286 
0.14914286 	0.85085714 
0.14942857 	0.85057143 
0.14971429 	0.85028571 
0.15000000 	0.85000000 
0.15028571 	0.84971429 
0.15057143 	0.84942857 
0.15085714 	0.84914286 
0.15114286 	0.84885714 
0.15142857 	0.84857143 
0.15171429 	0.84828571 
0.15200000 	0.84800000 
0.15228571 	0.84771429 
0.15257143 	0.84742857 
0.15285714 	0.84714286 
0.15314286 	0.84685714 
0.15342857 	0.84657143 
0.15371429 	0.84628571 
0.15400000 	0.84600000 
0.15428571 	0.84571429 
0.15457143 	0.84542857 
0.15485714 	0.84514286 
0.15514286 	0.84485714 
0.15542857 	0.84457143 
0.15571429 	0.84428571 
0.15600000 	0.84400000 
0.15628571 	0.84371429 
0.15657143 	0.84342857 
0.15685714 	0.84314286 
0.15714286 	0.84285714 
0.15742857 	0.84257143 
0.15771429 	0.84228571 
0.15800000 	0.84200000 
0.15828571 	0.84171429 
0.15857143 	0.84142857 
0.15885714 	0.84114286 
0.15914286 	0.84085714 
0.15942857 	0.84057143 
0.15971429 	0.84028571 
0.16000000 	0.84000000 
0.16028571 	0.83971429 
0.16057143 	0.83942857 
0.16085714 	0.83914286 
0.16114286 	0.83885714 
0.16142857 	0.83857143 
0.16171429 	0.83828571 
0.16200000 	0.83800000 
0.16228571 	0.83771429 
0.16257143 	0.83742857 
0.16285714 	0.83714286 
0.16314286 	0.83685714 
0.16342857 	0.83657143 
0.16371429 	0.83628571 
0.16400000 	0.83600000 
0.16428571 	0.83571429 
0.16457143 	0.83542857 
0.16485714 	0.83514286 
0.16514286 	0.83485714 
