0.00041664 	3.69456623 
0.00155547 	3.69132014 
0.00269403 	3.68807493 
0.00383229 	3.68483059 
0.00497027 	3.68158713 
0.00610797 	3.67834454 
0.00724538 	3.67510283 
0.00838251 	3.67186200 
0.00951935 	3.66862205 
0.01065591 	3.66538298 
0.01179218 	3.66214478 
0.01292816 	3.65890746 
0.01406386 	3.65567102 
0.01519928 	3.65243546 
0.01633441 	3.64920078 
0.09284966 	3.43131527 
0.09396492 	3.42814172 
0.09507990 	3.42496906 
0.09619458 	3.42179730 
0.09730898 	3.41862643 
0.09842308 	3.41545645 
0.09953690 	3.41228737 
0.10065042 	3.40911917 
0.10176365 	3.40595188 
0.10287660 	3.40278548 
0.10398925 	3.39961998 
0.10510161 	3.39645536 
0.10621368 	3.39329164 
0.10732546 	3.39012884 
0.10843695 	3.38696691 
0.10954815 	3.38380588 
0.11065905 	3.38064575 
0.11176967 	3.37748651 
0.11287999 	3.37432817 
0.11399002 	3.37117072 
0.11509977 	3.36801417 
0.11620922 	3.36485852 
0.11731837 	3.36170377 
0.11842724 	3.35854992 
0.11953581 	3.35539697 
0.12064410 	3.35224490 
0.12175209 	3.34909374 
0.12285979 	3.34594347 
0.12396720 	3.34279411 
0.12507432 	3.33964564 
0.12618114 	3.33649807 
0.12728767 	3.33335140 
0.12839391 	3.33020563 
0.12949986 	3.32706076 
0.13060551 	3.32391679 
0.13171088 	3.32077371 
0.13281595 	3.31763154 
0.13392073 	3.31449027 
0.13502521 	3.31134990 
0.13612941 	3.30821042 
0.13723331 	3.30507185 
0.13833691 	3.30193419 
0.13944023 	3.29879741 
0.14054325 	3.29566155 
0.14164598 	3.29252658 
0.14274842 	3.28939252 
0.14385056 	3.28625935 
0.14495241 	3.28312710 
0.14605396 	3.27999574 
0.14715523 	3.27686529 
0.14825620 	3.27373573 
0.14935688 	3.27060708 
0.15045726 	3.26747934 
0.15155735 	3.26435250 
0.15265714 	3.26122656 
0.15375665 	3.25810152 
0.15485586 	3.25497738 
0.15595477 	3.25185416 
0.23322289 	3.03242822 
0.23430048 	3.02937061 
0.23537778 	3.02631391 
0.23645478 	3.02325814 
0.23753148 	3.02020328 
0.23860788 	3.01714935 
0.23968398 	3.01409633 
0.24075978 	3.01104423 
0.24183529 	3.00799305 
0.24291050 	3.00494279 
0.24398540 	3.00189345 
0.24506001 	2.99884504 
0.24613432 	2.99579754 
0.24720833 	2.99275096 
0.24828204 	2.98970530 
0.24935545 	2.98666057 
0.25042857 	2.98361675 
0.25150138 	2.98057386 
0.25257389 	2.97753189 
0.25364611 	2.97449084 
0.25471802 	2.97145071 
0.25578963 	2.96841150 
0.25686095 	2.96537322 
0.25793197 	2.96233586 
0.25900268 	2.95929942 
0.26007310 	2.95626391 
0.26114321 	2.95322931 
0.26221303 	2.95019565 
0.26328254 	2.94716290 
0.26435176 	2.94413108 
0.26542067 	2.94110018 
0.26648929 	2.93807021 
0.26755760 	2.93504116 
0.26862562 	2.93201304 
0.26969333 	2.92898583 
0.27076075 	2.92595956 
0.27182786 	2.92293421 
0.27289467 	2.91990978 
0.27396118 	2.91688628 
0.27502739 	2.91386371 
0.27609330 	2.91084206 
0.27715891 	2.90782134 
0.27822422 	2.90480155 
0.27928923 	2.90178268 
0.28035393 	2.89876473 
0.28141834 	2.89574772 
0.28248244 	2.89273163 
0.28354624 	2.88971647 
0.28460975 	2.88670223 
0.28567294 	2.88368893 
0.28673584 	2.88067655 
0.28779844 	2.87766510 
0.28886073 	2.87465457 
0.28992273 	2.87164498 
0.29098442 	2.86863631 
0.29204581 	2.86562858 
0.29310690 	2.86262177 
0.29416768 	2.85961589 
0.37389943 	2.63390209 
0.37493679 	2.63096833 
0.37597383 	2.62803551 
0.37701058 	2.62510362 
0.37804701 	2.62217270 
0.37908314 	2.61924271 
0.38011897 	2.61631365 
0.38115448 	2.61338555 
0.38218969 	2.61045839 
0.38322459 	2.60753217 
0.38425918 	2.60460691 
0.38529347 	2.60168259 
0.38632745 	2.59875922 
0.38736112 	2.59583679 
0.38839448 	2.59291531 
0.38942754 	2.58999476 
0.39046029 	2.58707518 
0.39149274 	2.58415653 
0.39252487 	2.58123884 
0.39355669 	2.57832209 
0.39458821 	2.57540628 
0.39561942 	2.57249143 
0.39665033 	2.56957752 
0.39768092 	2.56666456 
0.39871121 	2.56375255 
0.39974119 	2.56084148 
0.40077086 	2.55793136 
0.40180022 	2.55502219 
0.40282928 	2.55211397 
0.40385802 	2.54920672 
0.40488646 	2.54630039 
0.40591459 	2.54339502 
0.40694241 	2.54049060 
0.40796992 	2.53758713 
0.40899713 	2.53468460 
0.41002402 	2.53178303 
0.41105061 	2.52888240 
0.41207689 	2.52598273 
0.41310285 	2.52308402 
0.41412851 	2.52018624 
0.41515387 	2.51728942 
0.41617891 	2.51439355 
0.41720364 	2.51149864 
0.41822806 	2.50860467 
0.41925218 	2.50571166 
0.42027598 	2.50281959 
0.42129948 	2.49992849 
0.42232266 	2.49703833 
0.42334554 	2.49414912 
0.42436811 	2.49126087 
0.42539037 	2.48837356 
0.42641231 	2.48548722 
0.42743396 	2.48260181 
0.42845528 	2.47971737 
0.42947630 	2.47683389 
0.43049701 	2.47395136 
0.43151741 	2.47106977 
0.43253750 	2.46818914 
0.43355727 	2.46530949 
0.51412981 	2.23804355 
0.51512428 	2.23524178 
0.51611844 	2.23244097 
0.51711228 	2.22964113 
0.51810580 	2.22684226 
