0.00041664 	3.69456623 
0.00155547 	3.69132014 
0.00269403 	3.68807493 
0.00383229 	3.68483059 
0.00497027 	3.68158713 
0.00610797 	3.67834454 
0.00724538 	3.67510283 
0.00838251 	3.67186200 
0.00951935 	3.66862205 
0.01065591 	3.66538298 
0.01179218 	3.66214478 
0.01292816 	3.65890746 
0.01406386 	3.65567102 
0.01519928 	3.65243546 
0.01633441 	3.64920078 
0.01746925 	3.64596697 
0.01860381 	3.64273405 
0.01973808 	3.63950200 
0.02087207 	3.63627084 
0.02200577 	3.63304055 
0.02313918 	3.62981115 
0.02427231 	3.62658262 
0.02540515 	3.62335498 
0.02653771 	3.62012821 
0.02766998 	3.61690233 
0.02880196 	3.61367733 
0.02993366 	3.61045321 
0.03106507 	3.60722996 
0.03219620 	3.60400761 
0.03332703 	3.60078613 
0.03445758 	3.59756554 
0.03558785 	3.59434583 
0.03671783 	3.59112700 
0.03784752 	3.58790905 
0.03897692 	3.58469199 
0.04010604 	3.58147581 
0.04123487 	3.57826051 
0.04236341 	3.57504610 
0.04349167 	3.57183257 
0.04461964 	3.56861992 
0.04574732 	3.56540816 
0.04687471 	3.56219728 
0.04800182 	3.55898729 
0.04912864 	3.55577818 
0.05025517 	3.55256996 
0.05138141 	3.54936263 
0.05250737 	3.54615617 
0.05363304 	3.54295061 
0.05475842 	3.53974592 
0.05588352 	3.53654213 
0.05700832 	3.53333922 
0.05813284 	3.53013720 
0.05925707 	3.52693606 
0.06038101 	3.52373581 
0.06150466 	3.52053645 
0.06262803 	3.51733797 
0.06375110 	3.51414039 
0.06487389 	3.51094369 
0.06599639 	3.50774788 
0.06711860 	3.50455295 
0.06824052 	3.50135892 
0.06936215 	3.49816577 
0.07048350 	3.49497351 
0.07160455 	3.49178214 
0.07272532 	3.48859166 
0.07384580 	3.48540207 
0.07496599 	3.48221337 
0.07608589 	3.47902556 
0.07720550 	3.47583863 
0.07832482 	3.47265260 
0.07944385 	3.46946746 
0.08056260 	3.46628321 
0.08168105 	3.46309984 
0.08279921 	3.45991738 
0.08391709 	3.45673579 
0.08503467 	3.45355511 
0.08615197 	3.45037531 
0.08726897 	3.44719641 
0.08838569 	3.44401839 
0.08950212 	3.44084128 
0.09061825 	3.43766504 
0.09173410 	3.43448971 
0.09284966 	3.43131527 
0.09396492 	3.42814172 
0.09507990 	3.42496906 
0.09619458 	3.42179730 
0.09730898 	3.41862643 
0.09842308 	3.41545645 
0.09953690 	3.41228737 
0.10065042 	3.40911917 
0.10176365 	3.40595188 
0.10287660 	3.40278548 
0.10398925 	3.39961998 
0.10510161 	3.39645536 
0.10621368 	3.39329164 
0.10732546 	3.39012884 
0.10843695 	3.38696691 
0.10954815 	3.38380588 
0.11065905 	3.38064575 
0.11176967 	3.37748651 
0.11287999 	3.37432817 
0.11399002 	3.37117072 
0.11509977 	3.36801417 
0.11620922 	3.36485852 
0.11731837 	3.36170377 
0.11842724 	3.35854992 
0.11953581 	3.35539697 
0.12064410 	3.35224490 
0.12175209 	3.34909374 
0.12285979 	3.34594347 
0.12396720 	3.34279411 
0.12507432 	3.33964564 
0.12618114 	3.33649807 
0.12728767 	3.33335140 
0.12839391 	3.33020563 
0.12949986 	3.32706076 
0.13060551 	3.32391679 
0.13171088 	3.32077371 
0.13281595 	3.31763154 
0.13392073 	3.31449027 
0.13502521 	3.31134990 
0.13612941 	3.30821042 
0.13723331 	3.30507185 
0.13833691 	3.30193419 
0.13944023 	3.29879741 
0.14054325 	3.29566155 
0.14164598 	3.29252658 
0.14274842 	3.28939252 
0.14385056 	3.28625935 
0.14495241 	3.28312710 
0.14605396 	3.27999574 
0.14715523 	3.27686529 
0.14825620 	3.27373573 
0.14935688 	3.27060708 
0.15045726 	3.26747934 
0.15155735 	3.26435250 
0.15265714 	3.26122656 
0.15375665 	3.25810152 
0.15485586 	3.25497738 
0.15595477 	3.25185416 
0.15705339 	3.24873183 
0.15815172 	3.24561041 
0.15924975 	3.24248990 
0.16034749 	3.23937029 
0.16144494 	3.23625159 
0.16254209 	3.23313379 
0.16363895 	3.23001690 
0.16473551 	3.22690091 
0.16583178 	3.22378583 
0.16692775 	3.22067165 
0.16802343 	3.21755838 
0.16911881 	3.21444602 
0.17021391 	3.21133456 
0.17130870 	3.20822402 
0.17240320 	3.20511437 
0.17349741 	3.20200564 
0.17459132 	3.19889781 
0.17568494 	3.19579089 
0.17677826 	3.19268488 
0.17787129 	3.18957977 
0.17896402 	3.18647558 
0.18005645 	3.18337229 
0.18114859 	3.18026992 
0.18224044 	3.17716844 
0.18333199 	3.17406789 
0.18442324 	3.17096823 
0.18551420 	3.16786949 
0.18660486 	3.16477167 
0.18769523 	3.16167475 
0.18878531 	3.15857873 
0.18987508 	3.15548363 
0.19096456 	3.15238944 
0.19205375 	3.14929615 
0.19314264 	3.14620379 
0.19423123 	3.14311232 
0.19531953 	3.14002178 
0.19640753 	3.13693214 
0.19749523 	3.13384342 
0.19858264 	3.13075561 
0.19966975 	3.12766870 
0.20075657 	3.12458271 
0.20184309 	3.12149764 
0.20292931 	3.11841348 
0.20401523 	3.11533022 
0.20510086 	3.11224789 
0.20618619 	3.10916646 
0.20727123 	3.10608595 
0.20835597 	3.10300636 
0.20944041 	3.09992768 
0.21052455 	3.09684991 
0.21160840 	3.09377305 
0.21269195 	3.09069711 
0.21377521 	3.08762208 
0.21485816 	3.08454797 
0.21594083 	3.08147477 
