   1.0000000e+00   1.3008843e-01   0.0000000e+00
   1.0000000e+00   1.3008843e-01   0.0000000e+00
   0.0000000e+00   1.0674989e+00   0.0000000e+00
   9.4743339e-01   3.2006394e-01   0.0000000e+00
   9.4227503e-01   4.4219468e-01   0.0000000e+00
   6.2233211e-01   8.0913861e-01   0.0000000e+00
   9.8840405e-01   2.0422872e-01   0.0000000e+00
   9.9148746e-01   1.3435380e-01   0.0000000e+00
   4.6113174e-01   8.8734967e-01   0.0000000e+00
   5.4269572e-01   8.7491093e-01   0.0000000e+00
   5.8682549e-01   8.7168831e-01   0.0000000e+00
   2.3005038e-01   9.7423399e-01   0.0000000e+00
   9.6901017e-01   2.6724509e-01   0.0000000e+00
   8.8720872e-01   4.7098562e-01   0.0000000e+00
   9.7837436e-01   2.0928576e-01   0.0000000e+00
   5.9202699e-01   8.4215688e-01   0.0000000e+00
   1.4079019e-02   1.0114334e+00   0.0000000e+00
   3.4974299e-01   9.4117064e-01   0.0000000e+00
   3.9175973e-01   9.4050936e-01   0.0000000e+00
   6.4904815e-01   7.6078124e-01   0.0000000e+00
   7.8834146e-03   1.0412998e+00   0.0000000e+00
   5.4269572e-01   8.7491093e-01   0.0000000e+00
   1.2092096e-01   9.9283160e-01   0.0000000e+00
   7.2419567e-01   7.0199705e-01   0.0000000e+00
   8.8660632e-01   5.1227191e-01   0.0000000e+00
   5.3776578e-02   9.9955208e-01   0.0000000e+00
   2.7180086e-01   9.7349089e-01   0.0000000e+00
   7.8854752e-01   6.2116321e-01   0.0000000e+00
   1.6595249e-01   9.8856304e-01   0.0000000e+00
   9.6110503e-01   3.0387292e-01   0.0000000e+00
   9.6289569e-01   2.7035574e-01   0.0000000e+00
   3.9383299e-01   9.2543277e-01   0.0000000e+00
   3.0917551e-01   9.5312966e-01   0.0000000e+00
   9.4672173e-02   9.9785872e-01   0.0000000e+00
   3.7485121e-02   1.0039254e+00   0.0000000e+00
   7.4261999e-01   6.7080735e-01   0.0000000e+00
   6.1317349e-01   8.2853583e-01   0.0000000e+00
   7.7925113e-01   6.4622512e-01   0.0000000e+00
   1.9634049e-01   9.8134031e-01   0.0000000e+00
   4.1670593e-01   9.2088885e-01   0.0000000e+00
   1.6599007e-01   9.8851691e-01   0.0000000e+00
   8.3802709e-01   5.6301820e-01   0.0000000e+00
   1.9634049e-01   9.8134031e-01   0.0000000e+00
   8.5073400e-01   5.3151723e-01   0.0000000e+00
   5.1092493e-03   1.0586094e+00   0.0000000e+00
   7.9728207e-01   6.1625867e-01   0.0000000e+00
   2.8054330e-01   9.6517274e-01   0.0000000e+00
   8.7889553e-01   5.1637537e-01   0.0000000e+00
   9.0573724e-01   4.6120091e-01   0.0000000e+00
   7.5169073e-01   6.6556037e-01   0.0000000e+00
   6.4904815e-01   7.6078124e-01   0.0000000e+00
   4.2918309e-01   9.1129582e-01   0.0000000e+00
   8.3335417e-01   5.8195378e-01   0.0000000e+00
   9.5973240e-01   3.1376651e-01   0.0000000e+00
   3.3756687e-01   9.5155632e-01   0.0000000e+00
   9.3256825e-01   4.4720746e-01   0.0000000e+00
   1.1607185e-01   9.9557412e-01   0.0000000e+00
   6.5688376e-01   7.5593283e-01   0.0000000e+00
   6.6677289e-01   7.4985486e-01   0.0000000e+00
   3.0044096e-01   9.6104024e-01   0.0000000e+00
   6.9519242e-01   7.3263449e-01   0.0000000e+00
   8.2494638e-01   5.8657054e-01   0.0000000e+00
   7.9962301e-01   6.0061970e-01   0.0000000e+00
   6.7977861e-01   7.3844632e-01   0.0000000e+00
   9.0806301e-01   4.5997979e-01   0.0000000e+00
   6.7327547e-01   7.4588284e-01   0.0000000e+00
   7.7826823e-01   6.5036625e-01   0.0000000e+00
   7.6609211e-01   6.5729449e-01   0.0000000e+00
   8.3357669e-01   5.6545219e-01   0.0000000e+00
   7.2098384e-01   7.0388624e-01   0.0000000e+00
   6.9657851e-01   7.1838112e-01   0.0000000e+00
   7.4261999e-01   6.7080735e-01   0.0000000e+00
   9.5028523e-02   9.9647169e-01   0.0000000e+00
   8.5469571e-01   5.2937212e-01   0.0000000e+00
   6.1317349e-01   8.2853583e-01   0.0000000e+00
   9.3256825e-01   4.4720746e-01   0.0000000e+00
   3.3761006e-01   9.5151915e-01   0.0000000e+00
   7.6278002e-01   6.5918858e-01   0.0000000e+00
   4.2301248e-01   9.1602239e-01   0.0000000e+00
   4.4043230e-01   9.0276575e-01   0.0000000e+00
   4.4043230e-01   9.0276575e-01   0.0000000e+00
   6.8897758e-01   7.3636975e-01   0.0000000e+00
   4.6113174e-01   8.8734967e-01   0.0000000e+00
   4.4692935e-02   9.9983689e-01   0.0000000e+00
   7.0117746e-01   7.1563052e-01   0.0000000e+00
   8.1673404e-01   5.9110273e-01   0.0000000e+00
   8.1192791e-01   5.9376570e-01   0.0000000e+00
   8.0410775e-01   5.9811557e-01   0.0000000e+00
   8.6577551e-01   5.2339907e-01   0.0000000e+00
   4.5342760e-01   8.9304615e-01   0.0000000e+00
   8.6577551e-01   5.2339907e-01   0.0000000e+00
   4.5342760e-01   8.9304615e-01   0.0000000e+00
   2.7626018e-01   9.6923153e-01   0.0000000e+00
   3.0152641e-01   9.5960243e-01   0.0000000e+00
   7.0934299e-01   7.1076889e-01   0.0000000e+00
   9.0806301e-01   4.5997979e-01   0.0000000e+00
   7.0934299e-01   7.1076889e-01   0.0000000e+00
   9.7943169e-01   2.0875143e-01   0.0000000e+00
   8.3802709e-01   5.6301820e-01   0.0000000e+00
   8.5073400e-01   5.3151723e-01   0.0000000e+00
