   1.0000000e+00   0.0000000e+00   0.0000000e+00   3.9516887e+00   0.0000000e+00   3.2745047e+00   9.9783648e+00   0.0000000e+00   0.0000000e+00   2.8445877e-02   0.0000000e+00   3.6708729e-01   2.7766846e-01   5.3348367e-01   3.9855919e-01   3.1064752e-01
   1.0000000e+00   0.0000000e+00   0.0000000e+00   3.9516887e+00   0.0000000e+00   3.2745047e+00   9.9783648e+00   0.0000000e+00   0.0000000e+00   2.8445877e-02   0.0000000e+00   3.6708729e-01   2.7766846e-01   5.3348367e-01   3.9855919e-01   3.1064752e-01
   7.0529546e-02   0.0000000e+00   3.5094804e-03   4.0171764e+00   1.0876446e-03   3.3269488e+00   9.9253859e+00   2.7025945e-04   0.0000000e+00   1.6378421e-02   4.9779654e-02   3.5256826e-01   2.6300396e-01   5.3510602e-01   4.0466346e-01   3.2245582e-01
   3.9583191e-01   1.1345160e-04   3.4939374e-03   4.0786603e+00   7.0816634e-03   3.2551244e+00   9.9806206e+00   0.0000000e+00   2.1490724e-04   1.9800671e-02   2.0884980e-05   3.5188067e-01   2.8534454e-01   5.3652313e-01   4.1298537e-01   3.0786425e-01
   2.2253154e-01   4.1077688e-04   2.5741110e-03   3.9581957e+00   4.0419271e-03   3.3375912e+00   9.9501470e+00   5.7865111e-04   0.0000000e+00   9.2546472e-03   2.1335253e-02   3.6150420e-01   2.5818206e-01   5.2777567e-01   3.9173784e-01   3.1807897e-01
   2.2253154e-01   4.1077688e-04   2.5741110e-03   3.9581957e+00   4.0419271e-03   3.3375912e+00   9.9501470e+00   5.7865111e-04   0.0000000e+00   9.2546472e-03   2.1335253e-02   3.6150420e-01   2.5818206e-01   5.2777567e-01   3.9173784e-01   3.1807897e-01
   7.5483707e-01   0.0000000e+00   0.0000000e+00   3.9571382e+00   1.6817204e-03   3.2756175e+00   9.9838143e+00   0.0000000e+00   0.0000000e+00   2.8445877e-02   1.4246877e-02   3.6708729e-01   2.7766846e-01   5.3348367e-01   3.9855919e-01   3.1064752e-01
   6.2298758e-01   0.0000000e+00   0.0000000e+00   3.9571382e+00   0.0000000e+00   3.2745047e+00   9.9838143e+00   0.0000000e+00   0.0000000e+00   2.8445877e-02   0.0000000e+00   3.6708729e-01   2.7766846e-01   5.3348367e-01   3.9855919e-01   3.1064752e-01
   1.0215422e-01   0.0000000e+00   8.7615105e-04   3.6955744e+00   0.0000000e+00   3.2799233e+00   9.9550458e+00   7.4181933e-05   1.0944157e-04   2.1147873e-02   0.0000000e+00   4.0501748e-01   2.8449136e-01   5.2983974e-01   3.7012105e-01   2.9584206e-01
   7.5483707e-01   0.0000000e+00   0.0000000e+00   3.9571382e+00   1.6817204e-03   3.2756175e+00   9.9838143e+00   0.0000000e+00   0.0000000e+00   2.8445877e-02   1.4246877e-02   3.6708729e-01   2.7766846e-01   5.3348367e-01   3.9855919e-01   3.1064752e-01
   6.2298758e-01   0.0000000e+00   0.0000000e+00   3.9571382e+00   0.0000000e+00   3.2745047e+00   9.9838143e+00   0.0000000e+00   0.0000000e+00   2.8445877e-02   0.0000000e+00   3.6708729e-01   2.7766846e-01   5.3348367e-01   3.9855919e-01   3.1064752e-01
