   1.0932002e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.7848530e-17   1.1080506e+00   0.0000000e+00   0.0000000e+00
   1.0007998e+00   0.0000000e+00   8.5848143e-01   0.0000000e+00
   6.1309882e-17   1.0012664e+00   8.5888160e-01   0.0000000e+00
   3.8003726e-01   9.2886783e-01   1.1174719e+00   0.0000000e+00
   2.6030692e-02   1.0050917e+00   7.4237894e-01   0.0000000e+00
   7.8281558e-01   6.3682546e-01   9.3520681e-01   0.0000000e+00
   2.2574611e-01   1.0853232e+00   0.0000000e+00   0.0000000e+00
   4.5036372e-01   1.0667223e+00   6.3050056e-02   0.0000000e+00
   5.4492769e-01   9.5533766e-01   0.0000000e+00   0.0000000e+00
   7.0670100e-01   8.5343412e-01   0.0000000e+00   0.0000000e+00
   1.0588856e+00   1.1830609e-01   3.6529038e-01   0.0000000e+00
   4.1638737e-01   9.5906692e-01   6.1373431e-01   0.0000000e+00
   1.0613519e+00   4.4955783e-01   2.5959937e-01   0.0000000e+00
   5.1120197e-01   8.9251060e-01   5.0822655e-01   0.0000000e+00
   7.2560644e-01   7.9805892e-01   9.2522789e-01   0.0000000e+00
   3.8042924e-01   9.4722045e-01   8.7560400e-01   0.0000000e+00
   6.6032872e-17   1.0783986e+00   1.6877338e-01   0.0000000e+00
   9.9279942e-01   3.8534785e-01   4.5202043e-01   0.0000000e+00
   7.5914171e-01   7.7947323e-01   6.5231964e-01   0.0000000e+00
   9.2853126e-01   4.2638604e-01   5.4438156e-01   0.0000000e+00
   3.2733906e-01   9.9688261e-01   7.3082210e-01   0.0000000e+00
   1.0287912e+00   3.3281122e-01   4.3291330e-01   0.0000000e+00
   8.3837859e-01   7.5104535e-01   3.9826649e-01   0.0000000e+00
   2.9641678e-01   1.0182121e+00   6.7905196e-01   0.0000000e+00
   4.9947186e-01   9.8909250e-01   0.0000000e+00   0.0000000e+00
   8.2112759e-01   5.8699492e-01   8.2457261e-01   0.0000000e+00
   9.9453563e-01   2.0429334e-01   7.3679568e-01   0.0000000e+00
   8.9618974e-01   6.3667959e-01   2.3789397e-01   0.0000000e+00
   8.9499148e-01   7.4078115e-01   2.1191885e-02   0.0000000e+00
   8.6142191e-01   8.3224787e-01   0.0000000e+00   0.0000000e+00
   2.4117290e-01   9.9905161e-01   7.8390568e-01   0.0000000e+00
   7.6053144e-01   6.6363053e-01   8.2457261e-01   0.0000000e+00
   1.0206971e+00   2.4506408e-02   5.7825341e-01   0.0000000e+00
   4.4841588e-01   9.1970380e-01   7.1769180e-01   0.0000000e+00
   9.9493767e-01   1.3154064e-01   8.3190639e-01   0.0000000e+00
   7.3404228e-01   6.9676091e-01   7.2262297e-01   0.0000000e+00
   8.4377213e-01   7.2975320e-01   5.3071913e-01   0.0000000e+00
   9.5329254e-01   3.4461551e-01   7.0026003e-01   0.0000000e+00
   9.7665519e-01   2.3097304e-01   8.3190639e-01   0.0000000e+00
   9.3935969e-01   3.8738172e-01   7.0193951e-01   0.0000000e+00
   5.0137713e-01   8.7535736e-01   7.9839195e-01   0.0000000e+00
   9.8141256e-01   5.2789178e-01   1.7229931e-01   0.0000000e+00
   9.6692782e-01   3.0300956e-01   5.0941996e-01   0.0000000e+00
   1.0465303e+00   4.8057177e-01   0.0000000e+00   0.0000000e+00
   9.0388793e-01   5.3708303e-01   5.1952720e-01   0.0000000e+00
   1.0615213e+00   3.4532563e-01   2.3002626e-01   0.0000000e+00
   1.0688848e+00   4.5274855e-01   2.2014989e-01   0.0000000e+00
   1.0857287e+00   4.5938184e-01   3.6974825e-02   0.0000000e+00
   8.5830506e-01   7.1074099e-01   1.7229931e-01   0.0000000e+00
   9.9492351e-01   5.6831423e-01   0.0000000e+00   0.0000000e+00
   1.0187272e+00   4.4810782e-02   7.6024050e-01   0.0000000e+00
   1.0125936e+00   8.6411653e-02   7.9194134e-01   0.0000000e+00
   9.3721938e-01   4.3037567e-01   5.2604491e-01   0.0000000e+00
   9.0719888e-01   6.4450081e-01   0.0000000e+00   0.0000000e+00
   7.4402334e-01   7.1243857e-01   7.1749499e-01   0.0000000e+00
   6.2950857e-17   1.0280655e+00   3.6675521e-01   0.0000000e+00
   7.0670100e-01   8.5343412e-01   0.0000000e+00   0.0000000e+00
   2.9757513e-01   1.0221911e+00   6.7253604e-01   0.0000000e+00
   1.0125868e+00   8.6411078e-02   7.9619424e-01   0.0000000e+00
   1.0654171e+00   0.0000000e+00   3.6934245e-01   0.0000000e+00
   8.2616679e-01   8.4871163e-01   5.2903328e-01   0.0000000e+00
   8.2138973e-01   5.8662804e-01   8.2457261e-01   0.0000000e+00
   1.0527601e+00   5.5354561e-02   4.1649544e-01   0.0000000e+00
   1.0049458e+00   2.5956652e-01   7.1701672e-01   0.0000000e+00
   1.0905578e+00   5.7341976e-02   0.0000000e+00   0.0000000e+00
   1.0007209e+00   1.2569250e-02   8.5848143e-01   0.0000000e+00
   6.1452500e-17   1.0035955e+00   8.3190639e-01   0.0000000e+00
   1.0011820e+00   0.0000000e+00   8.0789476e-01   0.0000000e+00
   7.5589577e-01   6.9982929e-01   7.1749499e-01   0.0000000e+00
   9.1876898e-01   4.6179943e-01   7.1036487e-01   0.0000000e+00
   9.9118077e-01   2.7171525e-01   7.8390568e-01   0.0000000e+00
   1.0453393e+00   0.0000000e+00   5.1772585e-01   0.0000000e+00
   1.0089878e+00   2.0756460e-01   7.1749499e-01   0.0000000e+00
   9.6645330e-01   2.7050310e-01   8.3190639e-01   0.0000000e+00
   8.5830506e-01   7.1074099e-01   1.7229931e-01   0.0000000e+00
   1.0688848e+00   4.5274855e-01   2.2014989e-01   0.0000000e+00
   2.9757513e-01   1.0221911e+00   6.7253604e-01   0.0000000e+00
   8.3242851e-01   7.4571508e-01   4.2016160e-01   0.0000000e+00
   1.0830729e+00   5.6948420e-02   2.2690522e-01   0.0000000e+00
   9.7686005e-01   2.8437858e-01   7.7602089e-01   0.0000000e+00
   1.0836543e+00   4.7783183e-01   0.0000000e+00   0.0000000e+00
   6.2026056e-17   1.0129624e+00   7.3072050e-01   0.0000000e+00
   1.0222279e+00   0.0000000e+00   5.9072884e-01   0.0000000e+00
   9.9493767e-01   1.3154064e-01   8.3190639e-01   0.0000000e+00
   9.8546345e-01   2.9369532e-01   7.1036487e-01   0.0000000e+00
