   1.0000000e+00   1.9401720e+02   7.0709354e-05   1.7327773e+01   1.0000290e+02   6.6846055e+00   5.9914946e+00   6.2146628e+00
   1.0000000e+00   1.9401720e+02   0.0000000e+00   1.7327773e+01   1.0000000e+02   6.6846055e+00   5.9914946e+00   6.2146628e+00
   0.0000000e+00   1.9401720e+02   6.0806902e-05   1.7327773e+01   1.0000000e+02   6.6846055e+00   5.9914946e+00   6.2146628e+00
   0.0000000e+00   1.9401720e+02   0.0000000e+00   1.7327773e+01   1.0000000e+02   6.6846055e+00   5.9914946e+00   6.2146628e+00
   8.0018015e-01   1.9401720e+02   0.0000000e+00   1.7327773e+01   1.0000000e+02   6.6846055e+00   5.9914946e+00   6.2146628e+00
   4.9854277e-01   1.9403107e+02   0.0000000e+00   1.7326694e+01   1.0000000e+02   6.6845267e+00   5.9914590e+00   6.2146052e+00
   8.0018015e-01   1.9401720e+02   0.0000000e+00   1.7327773e+01   1.0000000e+02   6.6846055e+00   5.9914946e+00   6.2146628e+00
   4.9854277e-01   1.9403107e+02   0.0000000e+00   1.7326694e+01   1.0000000e+02   6.6845267e+00   5.9914590e+00   6.2146052e+00
   2.3111844e-01   1.9403684e+02   3.9552247e-05   1.7327286e+01   1.0000703e+02   6.6845312e+00   5.9914397e+00   6.2146475e+00
   2.7214132e-01   1.9401720e+02   0.0000000e+00   1.7327773e+01   1.0000000e+02   6.6846055e+00   5.9914946e+00   6.2146628e+00
   1.7483785e-01   1.9401720e+02   0.0000000e+00   1.7327773e+01   1.0000000e+02   6.6846055e+00   5.9914946e+00   6.2146628e+00
   3.3451496e-01   1.9403684e+02   3.9552247e-05   1.7327286e+01   1.0000703e+02   6.6845312e+00   5.9914397e+00   6.2146475e+00
   9.0338009e-02   1.9401720e+02   0.0000000e+00   1.7327773e+01   1.0000000e+02   6.6846055e+00   5.9914946e+00   6.2146628e+00
   3.8646556e-01   1.9403107e+02   0.0000000e+00   1.7326694e+01   1.0000000e+02   6.6845267e+00   5.9914590e+00   6.2146052e+00
   1.3039337e-01   1.9401720e+02   0.0000000e+00   1.7327773e+01   1.0000322e+02   6.6846055e+00   5.9914946e+00   6.2146628e+00
   9.0338009e-02   1.9401720e+02   0.0000000e+00   1.7327773e+01   1.0000000e+02   6.6846055e+00   5.9914946e+00   6.2146628e+00
   3.8646556e-01   1.9403107e+02   0.0000000e+00   1.7326694e+01   1.0000000e+02   6.6845267e+00   5.9914590e+00   6.2146052e+00
