   1.0000000e+00   6.3405821e-03   1.0001564e+02   8.4045199e-03   1.0001365e+02   8.5846669e-02   7.7461410e-02   9.9985963e+01   1.9999970e+02   1.0001042e-02
   1.0000000e+00   6.3405821e-03   1.0001564e+02   8.4045199e-03   1.0001365e+02   8.5846669e-02   7.7461410e-02   9.9985963e+01   1.9999970e+02   1.0001042e-02
   0.0000000e+00   6.3405821e-03   1.0001564e+02   8.4045199e-03   1.0001365e+02   8.5846669e-02   7.7461410e-02   9.9985963e+01   1.9999970e+02   1.0001042e-02
   0.0000000e+00   6.3405821e-03   1.0001564e+02   8.4045199e-03   1.0001365e+02   8.5846669e-02   7.7461410e-02   9.9985963e+01   1.9999970e+02   1.0001042e-02
   2.3834782e-01   6.3405821e-03   1.0001564e+02   8.4045199e-03   1.0001365e+02   8.5846669e-02   7.7461410e-02   9.9985963e+01   1.9999957e+02   1.0001042e-02
   9.6443553e-01   4.5127937e-02   1.0004669e+02   1.2329828e-02   1.0007953e+02   4.7779114e-02   3.5461235e-02   9.9910366e+01   1.9998998e+02   1.0008342e-02
   5.0482643e-01   4.5633146e-02   1.0005370e+02   1.5513606e-02   1.0008381e+02   4.6212796e-02   3.0705432e-02   9.9883852e+01   1.9996766e+02   1.0008918e-02
   8.8127357e-01   5.0164019e-02   1.0004677e+02   1.3956967e-02   1.0008296e+02   6.4247774e-02   5.0301320e-02   9.9880116e+01   1.9996307e+02   1.0009129e-02
   7.6226945e-01   3.8333553e-02   1.0006438e+02   2.1594867e-02   1.0008118e+02   2.5988289e-02   4.4851321e-03   9.9896935e+01   1.9997813e+02   1.0007835e-02
   7.6226945e-01   3.8333553e-02   1.0006438e+02   2.1594867e-02   1.0008118e+02   2.5988289e-02   4.4851321e-03   9.9896935e+01   1.9997813e+02   1.0007835e-02
   6.5531173e-01   3.8333553e-02   1.0006438e+02   2.1594867e-02   1.0008118e+02   2.5988289e-02   4.4851321e-03   9.9896935e+01   1.9997813e+02   1.0006700e-02
   6.5531173e-01   3.8333553e-02   1.0006438e+02   2.1594867e-02   1.0008118e+02   2.5988289e-02   4.4851321e-03   9.9896935e+01   1.9997813e+02   1.0007835e-02
