   4.1858011e-01   1.9398895e+02   0.0000000e+00   1.7325346e+01   1.0000000e+02   6.6845430e+00   5.9915292e+00   6.2145957e+00
   4.1858011e-01   1.9398895e+02   0.0000000e+00   1.7325346e+01   1.0000000e+02   6.6845430e+00   5.9915292e+00   6.2145957e+00
   7.6109734e-03   1.9402125e+02   2.5749360e-04   1.7326636e+01   1.0001609e+02   6.6846013e+00   5.9915359e+00   6.2144456e+00
   1.0694559e-02   1.9393529e+02   6.6093465e-05   1.7327018e+01   1.0002039e+02   6.6845101e+00   5.9914294e+00   6.2145722e+00
   2.0704621e-01   1.9398635e+02   1.5598926e-04   1.7326148e+01   1.0000952e+02   6.6845252e+00   5.9914793e+00   6.2145592e+00
   1.3568087e-01   1.9402815e+02   1.6526922e-04   1.7326191e+01   1.0000902e+02   6.6845159e+00   5.9914682e+00   6.2145744e+00
   4.1740511e-01   1.9398895e+02   0.0000000e+00   1.7325346e+01   1.0000000e+02   6.6845430e+00   5.9915292e+00   6.2145957e+00
   1.6857967e-01   1.9400326e+02   0.0000000e+00   1.7326227e+01   1.0002124e+02   6.6845401e+00   5.9914910e+00   6.2145624e+00
   4.5772891e-02   1.9398684e+02   8.9514573e-05   1.7330469e+01   1.0000000e+02   6.6846953e+00   5.9914766e+00   6.2146230e+00
   1.6857967e-01   1.9400326e+02   0.0000000e+00   1.7326227e+01   1.0001375e+02   6.6845401e+00   5.9914910e+00   6.2145624e+00
   2.0704621e-01   1.9398635e+02   1.5598926e-04   1.7326148e+01   1.0000952e+02   6.6845252e+00   5.9914793e+00   6.2145592e+00
   1.3568087e-01   1.9402815e+02   1.6526922e-04   1.7326191e+01   1.0000902e+02   6.6845159e+00   5.9914682e+00   6.2145744e+00
   2.6885181e-01   1.9401228e+02   0.0000000e+00   1.7328950e+01   1.0000375e+02   6.6846142e+00   5.9914562e+00   6.2145045e+00
   3.6013747e-01   1.9398458e+02   0.0000000e+00   1.7330220e+01   1.0000000e+02   6.6846811e+00   5.9914722e+00   6.2146319e+00
   3.2594829e-01   1.9402257e+02   9.5905058e-05   1.7329346e+01   1.0001757e+02   6.6846553e+00   5.9914814e+00   6.2144458e+00
   2.6927014e-01   1.9401228e+02   1.0384025e-04   1.7328950e+01   1.0001269e+02   6.6846142e+00   5.9914562e+00   6.2145045e+00
   8.1635729e-02   1.9399034e+02   1.1261016e-04   1.7331208e+01   1.0000270e+02   6.6846304e+00   5.9913821e+00   6.2146156e+00
   7.9199188e-02   1.9398694e+02   0.0000000e+00   1.7327969e+01   1.0001647e+02   6.6845884e+00   5.9914697e+00   6.2145683e+00
   3.2644921e-01   1.9402257e+02   0.0000000e+00   1.7329346e+01   1.0001757e+02   6.6846553e+00   5.9914814e+00   6.2144458e+00
   4.6120821e-02   1.9398684e+02   8.9514573e-05   1.7330469e+01   1.0000071e+02   6.6846953e+00   5.9914766e+00   6.2146230e+00
   3.6001733e-01   1.9398458e+02   0.0000000e+00   1.7330220e+01   1.0000000e+02   6.6846811e+00   5.9914722e+00   6.2146319e+00
   3.2644921e-01   1.9402257e+02   0.0000000e+00   1.7329346e+01   1.0001757e+02   6.6846553e+00   5.9914814e+00   6.2144458e+00
   7.9199188e-02   1.9398694e+02   4.1574536e-05   1.7327969e+01   1.0001647e+02   6.6845884e+00   5.9914697e+00   6.2145683e+00
