   1.4229806e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.4229806e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   1.4229806e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.3867288e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   1.3867288e+00   0.0000000e+00
   4.2146186e-01   7.3551424e-01   3.8832402e-01   0.0000000e+00
   2.3934204e-01   8.0493804e-01   6.0111080e-01   0.0000000e+00
   1.3410905e-01   1.1963609e+00   2.0438333e-01   0.0000000e+00
   8.2578282e-01   6.6155171e-01   0.0000000e+00   0.0000000e+00
   7.6179055e-01   8.2622116e-01   0.0000000e+00   0.0000000e+00
   2.5444762e-01   1.2370947e+00   5.0526699e-02   0.0000000e+00
   1.1880029e+00   0.0000000e+00   2.2646955e-01   0.0000000e+00
   1.3035621e+00   3.3188298e-01   0.0000000e+00   0.0000000e+00
   5.6092704e-02   1.0671031e+00   2.8524834e-01   0.0000000e+00
   1.3285890e+00   1.5874553e-01   0.0000000e+00   0.0000000e+00
   5.2373376e-02   9.5337978e-01   3.0689974e-01   0.0000000e+00
   1.3427708e-02   1.3565766e+00   1.1357962e-01   0.0000000e+00
   2.6643063e-01   1.0509301e+00   0.0000000e+00   0.0000000e+00
   1.0086753e+00   2.9124953e-01   3.6864317e-01   0.0000000e+00
   4.9928562e-01   8.9037588e-01   1.0229303e-02   0.0000000e+00
   6.8022305e-01   7.3775485e-01   1.7003381e-01   0.0000000e+00
   9.5108103e-01   3.2882599e-01   2.7433262e-01   0.0000000e+00
   5.4913198e-01   2.9191030e-01   7.7575848e-01   0.0000000e+00
   8.9436080e-01   3.8554622e-01   2.7433262e-01   0.0000000e+00
   4.9723625e-01   8.9500776e-01   3.5588561e-02   0.0000000e+00
   1.1474400e+00   0.0000000e+00   2.6332715e-01   0.0000000e+00
   5.5984043e-01   8.4897450e-01   1.1406481e-01   0.0000000e+00
   1.0890131e+00   2.1091175e-01   3.6864317e-01   0.0000000e+00
   3.1470107e-01   4.5345454e-01   6.8749197e-01   0.0000000e+00
   4.5722027e-01   5.5100009e-01   3.4314454e-01   0.0000000e+00
   6.8540861e-01   4.5366947e-01   2.8390257e-01   0.0000000e+00
   0.0000000e+00   2.0251382e-01   1.1842150e+00   0.0000000e+00
   9.6041765e-01   6.0471632e-01   1.8877457e-01   0.0000000e+00
   8.8234143e-01   3.8036484e-01   2.9153338e-01   0.0000000e+00
   1.0960600e+00   2.0386483e-01   3.6864317e-01   0.0000000e+00
   1.6977688e-01   2.4903460e-02   1.2418746e+00   0.0000000e+00
   0.0000000e+00   1.3873558e+00   4.9199095e-02   0.0000000e+00
   1.4592628e-01   2.1341109e-01   1.0391399e+00   0.0000000e+00
   2.1200086e-01   1.3302294e+00   0.0000000e+00   0.0000000e+00
   5.1368083e-02   2.0835953e-01   1.1455731e+00   0.0000000e+00
   2.4555253e-02   8.9414815e-02   1.3282303e+00   0.0000000e+00
   1.7186709e-01   1.0632920e+00   1.1914806e-01   0.0000000e+00
   6.2130372e-01   0.0000000e+00   8.3434386e-01   0.0000000e+00
   1.9034438e-02   3.7056547e-01   1.0048704e+00   0.0000000e+00
   0.0000000e+00   1.2999249e+00   3.6864317e-01   0.0000000e+00
   9.6791455e-01   3.0780138e-01   3.1282172e-01   0.0000000e+00
   0.0000000e+00   1.4108534e+00   1.2127241e-02   0.0000000e+00
   1.1390781e+00   0.0000000e+00   2.8390257e-01   0.0000000e+00
   0.0000000e+00   5.8681197e-02   1.3570021e+00   0.0000000e+00
   6.5293514e-01   5.3506777e-01   2.2646955e-01   0.0000000e+00
   1.6865466e-01   4.8144848e-01   7.3662569e-01   0.0000000e+00
   2.4403070e-01   7.9668305e-01   6.1735412e-01   0.0000000e+00
   1.5212445e-01   6.1704814e-01   6.3612808e-01   0.0000000e+00
   1.5727569e-02   6.3365451e-01   6.5249187e-01   0.0000000e+00
   4.2293909e-02   2.6121520e-01   1.0987934e+00   0.0000000e+00
