   9.9279935e-01   1.8916524e-01   0.0000000e+00
   0.0000000e+00   1.1609770e+00   0.0000000e+00
   6.6885621e-01   3.6772212e-01   0.0000000e+00
   8.6211565e-01   3.5964328e-01   0.0000000e+00
   5.9500887e-01   4.9259155e-01   0.0000000e+00
   9.1365968e-01   3.0810426e-01   0.0000000e+00
   5.9500887e-01   4.9259155e-01   0.0000000e+00
   4.9896953e-01   5.3594180e-01   0.0000000e+00
   2.8593612e-02   1.0500197e+00   0.0000000e+00
   9.2266016e-01   2.2500641e-01   0.0000000e+00
   1.5339692e-01   8.5092864e-01   0.0000000e+00
   2.9633587e-02   1.0134143e+00   0.0000000e+00
   9.8979230e-01   1.9067536e-01   0.0000000e+00
   9.2425486e-01   2.2417667e-01   0.0000000e+00
   3.2212492e-01   6.8381237e-01   0.0000000e+00
   2.1662291e-02   1.1041917e+00   0.0000000e+00
   1.8464681e-01   8.2166737e-01   0.0000000e+00
   9.1365968e-01   3.0810426e-01   0.0000000e+00
   1.3501508e-01   8.8392889e-01   0.0000000e+00
   8.6211565e-01   3.5964328e-01   0.0000000e+00
   4.7013207e-01   5.5887567e-01   0.0000000e+00
   7.3776955e-02   9.7975373e-01   0.0000000e+00
   1.7926236e-01   8.4802795e-01   0.0000000e+00
   4.9360719e-01   5.4319279e-01   0.0000000e+00
   2.8646971e-01   7.1614422e-01   0.0000000e+00
   3.3667727e-01   6.6429846e-01   0.0000000e+00
   4.9896953e-01   5.3594180e-01   0.0000000e+00
   4.4931095e-02   9.9578977e-01   0.0000000e+00
   1.0915195e-01   9.2099134e-01   0.0000000e+00
   1.2053806e-01   8.9857872e-01   0.0000000e+00
   1.6873057e-02   1.1283186e+00   0.0000000e+00
   2.0211611e-01   8.0864167e-01   0.0000000e+00
   9.8979230e-01   1.9067536e-01   0.0000000e+00
   2.1024466e-01   7.9284844e-01   0.0000000e+00
   2.1469291e-03   1.1392235e+00   0.0000000e+00
   9.2425486e-01   2.2417667e-01   0.0000000e+00
   3.0613547e-01   6.9807777e-01   0.0000000e+00
   4.2117121e-01   6.0923787e-01   0.0000000e+00
   3.0613547e-01   6.9807777e-01   0.0000000e+00
   4.4931095e-02   9.9578977e-01   0.0000000e+00
   2.1141110e-02   1.1059730e+00   0.0000000e+00
   3.8927717e-01   6.3429412e-01   0.0000000e+00
   4.3197800e-01   5.9412254e-01   0.0000000e+00
   4.0460344e-01   6.1528841e-01   0.0000000e+00
   9.6848793e-02   9.3455925e-01   0.0000000e+00
   4.2371274e-01   6.0044066e-01   0.0000000e+00
   1.0130952e-01   9.2429625e-01   0.0000000e+00
   8.1090651e-02   9.6884271e-01   0.0000000e+00
   1.2896547e-02   1.1378099e+00   0.0000000e+00
   2.2711277e-01   7.8739623e-01   0.0000000e+00
   3.6225326e-01   6.4388984e-01   0.0000000e+00
   2.0975655e-01   8.0639189e-01   0.0000000e+00
   8.7774651e-02   9.3686592e-01   0.0000000e+00
   3.4555965e-01   6.5792142e-01   0.0000000e+00
   3.9181870e-01   6.2541864e-01   0.0000000e+00
   8.6564217e-02   9.4810158e-01   0.0000000e+00
   4.6387204e-01   5.7029135e-01   0.0000000e+00
   2.8638775e-01   7.2880765e-01   0.0000000e+00
   2.4776575e-01   7.7258930e-01   0.0000000e+00
   3.6225326e-01   6.4388984e-01   0.0000000e+00
   2.5981796e-01   7.5423632e-01   0.0000000e+00
   3.7601932e-01   6.3816873e-01   0.0000000e+00
   4.0460344e-01   6.1528841e-01   0.0000000e+00
   8.3650805e-02   9.5336333e-01   0.0000000e+00
   7.7608231e-02   9.7279033e-01   0.0000000e+00
   2.6386770e-01   7.3769233e-01   0.0000000e+00
   3.7601932e-01   6.3816873e-01   0.0000000e+00
   4.3906536e-01   5.8875280e-01   0.0000000e+00
   3.4853224e-01   6.5417125e-01   0.0000000e+00
   2.5990598e-01   7.4156312e-01   0.0000000e+00
   2.8610779e-01   7.3545958e-01   0.0000000e+00
   4.3906536e-01   5.8875280e-01   0.0000000e+00
   2.5859475e-01   7.5927806e-01   0.0000000e+00
   2.7762953e-01   7.3705412e-01   0.0000000e+00
   1.2874284e-01   8.8695712e-01   0.0000000e+00
   2.5859475e-01   7.5927806e-01   0.0000000e+00
   1.2133324e-01   8.9253542e-01   0.0000000e+00
   3.4853224e-01   6.5417125e-01   0.0000000e+00
   1.2426000e-01   8.8835930e-01   0.0000000e+00
   2.4165060e-01   7.7280406e-01   0.0000000e+00
   3.9181870e-01   6.2541864e-01   0.0000000e+00
   4.6387204e-01   5.7029135e-01   0.0000000e+00
   4.5115112e-01   5.7969503e-01   0.0000000e+00
   2.2829855e-01   7.8615376e-01   0.0000000e+00
   4.5511216e-01   5.7675286e-01   0.0000000e+00
   2.4776575e-01   7.7258930e-01   0.0000000e+00
   4.5115112e-01   5.7969503e-01   0.0000000e+00
   9.2266016e-01   2.2500641e-01   0.0000000e+00
   4.5511216e-01   5.7675286e-01   0.0000000e+00
   2.7762953e-01   7.3705412e-01   0.0000000e+00
   2.3276488e-01   7.8150261e-01   0.0000000e+00
   2.3276488e-01   7.8150261e-01   0.0000000e+00
   2.3813445e-01   7.7596952e-01   0.0000000e+00
   1.7926236e-01   8.4802795e-01   0.0000000e+00
   8.3650805e-02   9.5336333e-01   0.0000000e+00
   2.6198376e-01   7.3952938e-01   0.0000000e+00
   4.5195986e-01   5.7909327e-01   0.0000000e+00
   2.3713535e-01   7.7699428e-01   0.0000000e+00
   2.3713535e-01   7.7699428e-01   0.0000000e+00
   4.0460344e-01   6.1528841e-01   0.0000000e+00
