   9.6411481e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   9.6411481e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   0.0000000e+00   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   0.0000000e+00   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   6.0300418e-01   7.5528703e-02   1.9477774e-01   7.5183409e-01   2.5964171e-02   4.7311146e-01   7.2548462e-03   2.0502800e-02   1.3382933e-01   3.4861656e-02   2.4039697e-02
   4.6019964e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   7.2512189e-01   5.8534571e-02   2.1230850e-01   6.7262832e-01   3.5743147e-02   4.2725159e-01   3.4019114e-02   7.5669830e-02   6.0370099e-02   2.6870327e-02   1.3757713e-01
   6.0300418e-01   7.5528703e-02   1.9477774e-01   7.5183409e-01   2.5964171e-02   4.7311146e-01   7.2548462e-03   2.0502800e-02   1.3382933e-01   3.4861656e-02   2.4039697e-02
   6.4259446e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   4.6019964e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   2.0125850e-01   7.5528703e-02   1.9477774e-01   7.5183409e-01   2.5964171e-02   4.7311146e-01   7.2548462e-03   2.0502800e-02   1.3382933e-01   3.4861656e-02   2.4039697e-02
   9.5746121e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   7.6877397e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   8.3117414e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   8.9598785e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   2.1812774e-01   7.5528703e-02   1.9477774e-01   7.5183409e-01   2.5964171e-02   4.7311146e-01   7.2548462e-03   2.0502800e-02   1.3382933e-01   3.4861656e-02   2.4039697e-02
   8.9224847e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   8.3404709e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   6.4043769e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   7.6518368e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   7.2732302e-01   7.5528703e-02   1.9477774e-01   7.5183409e-01   2.5964171e-02   4.7311146e-01   7.2548462e-03   2.0502800e-02   1.3382933e-01   3.4861656e-02   2.4039697e-02
   3.4578203e-01   7.5528703e-02   1.9477774e-01   7.5183409e-01   2.5964171e-02   4.7311146e-01   7.2548462e-03   2.0502800e-02   1.3382933e-01   3.4861656e-02   2.4039697e-02
   3.8337549e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   1.7031320e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   2.8166052e-01   7.5528703e-02   1.9477774e-01   7.5183409e-01   2.5964171e-02   4.7311146e-01   7.2548462e-03   2.0502800e-02   1.3382933e-01   3.4861656e-02   2.4039697e-02
   3.4636539e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   3.3482187e-01   5.8534571e-02   2.1230850e-01   6.7262832e-01   3.5743147e-02   4.2725159e-01   3.4019114e-02   7.5669830e-02   6.0370099e-02   2.6870327e-02   1.3757713e-01
   7.2732302e-01   7.5528703e-02   1.9477774e-01   7.5183409e-01   2.5964171e-02   4.7311146e-01   7.2548462e-03   2.0502800e-02   1.3382933e-01   3.4861656e-02   2.4039697e-02
   7.6518368e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   4.4056357e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   6.4043769e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   2.4737497e-01   7.5528703e-02   1.9477774e-01   7.5183409e-01   2.5964171e-02   4.7311146e-01   7.2548462e-03   2.0502800e-02   1.3382933e-01   3.4861656e-02   2.4039697e-02
   9.5746121e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   7.6877397e-01   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
   1.7669931e-02   3.6521172e-03   1.2806014e-01   7.9959600e-01   4.7330378e-02   4.4950392e-01   2.3363714e-02   3.0238054e-02   3.6382349e-02   8.0378258e-03   1.1767232e-01
