   1.0000000e+00   7.8000000e+01   3.3000043e+01   2.9995461e+01   4.5000000e+01   3.6775553e+01
   1.0000000e+00   7.8000000e+01   3.3000000e+01   2.9995461e+01   4.5000000e+01   3.6775553e+01
   0.0000000e+00   7.8000000e+01   3.3000043e+01   2.9995461e+01   4.5000000e+01   3.6775553e+01
   0.0000000e+00   7.8000000e+01   3.3000000e+01   2.9995461e+01   4.5000000e+01   3.6775553e+01
   2.8421037e-01   7.8001065e+01   3.3000000e+01   2.9996929e+01   4.5000000e+01   3.6774064e+01
   1.9371849e-01   7.8000000e+01   3.3000000e+01   2.9996929e+01   4.5000000e+01   3.6774064e+01
   9.9961444e-01   7.8000000e+01   3.3000000e+01   2.9996139e+01   4.5000000e+01   3.6773592e+01
   4.1627034e-01   7.8005352e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   9.5559013e-01   7.8001368e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   9.2864116e-01   7.8002415e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   3.5527285e-01   7.8005352e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   9.6761294e-01   7.8001368e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   9.2864116e-01   7.8002415e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   9.7157240e-01   7.8000000e+01   3.3000000e+01   2.9996339e+01   4.5000000e+01   3.6773898e+01
   1.7405855e-01   7.8000000e+01   3.3000000e+01   2.9997685e+01   4.5000000e+01   3.6770081e+01
   9.9022708e-01   7.8000000e+01   3.3000000e+01   2.9996242e+01   4.5000000e+01   3.6773864e+01
   9.9022899e-01   7.8000000e+01   3.3000000e+01   2.9996139e+01   4.5000000e+01   3.6773592e+01
   8.0443087e-01   7.8001861e+01   3.3000000e+01   2.9997685e+01   4.5000000e+01   3.6770081e+01
   4.6827865e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   8.1324707e-01   7.8001065e+01   3.3000000e+01   2.9996929e+01   4.5000000e+01   3.6774064e+01
   6.9996083e-01   7.8002221e+01   3.3000000e+01   2.9997685e+01   4.5000000e+01   3.6770081e+01
   8.5061265e-01   7.8000656e+01   3.3000000e+01   2.9996929e+01   4.5000000e+01   3.6774064e+01
   1.1632791e-01   7.8002028e+01   3.3001007e+01   2.9996336e+01   4.5000000e+01   3.6773522e+01
   9.2825254e-01   7.8002632e+01   3.3000000e+01   2.9996339e+01   4.5000000e+01   3.6773898e+01
   7.2344576e-03   7.8000652e+01   3.3000043e+01   2.9995461e+01   4.5000000e+01   3.6775553e+01
   8.6086043e-01   7.8000518e+01   3.3000000e+01   2.9996929e+01   4.5000000e+01   3.6774064e+01
   3.6674336e-01   7.8005352e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   9.8025270e-01   7.8000000e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   4.1627034e-01   7.8005352e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   8.4227471e-01   7.8000994e+01   3.3000000e+01   2.9996929e+01   4.5000000e+01   3.6774064e+01
   6.9686776e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   3.6674336e-01   7.8005352e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   1.1632791e-01   7.8002028e+01   3.3000594e+01   2.9996336e+01   4.5000000e+01   3.6773522e+01
   9.7797718e-01   7.8000530e+01   3.3000000e+01   2.9996242e+01   4.5000000e+01   3.6773864e+01
   7.4493542e-02   7.8000041e+01   3.3000372e+01   2.9996610e+01   4.4998201e+01   3.6773245e+01
   7.3019690e-01   7.8001834e+01   3.3000000e+01   2.9996929e+01   4.5000000e+01   3.6774064e+01
   5.1266710e-02   7.8000396e+01   3.3000125e+01   2.9996309e+01   4.4998685e+01   3.6773673e+01
   8.8265294e-01   7.8000000e+01   3.3000000e+01   2.9996929e+01   4.5000000e+01   3.6774064e+01
   4.8533485e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   6.1077389e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   8.7323917e-01   7.8000000e+01   3.3000000e+01   2.9996929e+01   4.5000000e+01   3.6774064e+01
   7.1476552e-01   7.8001834e+01   3.3000000e+01   2.9996929e+01   4.5000000e+01   3.6774064e+01
   1.7553888e-02   7.8000000e+01   3.3000000e+01   2.9996139e+01   4.5000000e+01   3.6773592e+01
   8.8543839e-01   7.8000000e+01   3.3000000e+01   2.9997685e+01   4.5000000e+01   3.6770081e+01
   7.0896475e-01   7.8001834e+01   3.3000000e+01   2.9996929e+01   4.5000000e+01   3.6774064e+01
   8.9974381e-01   7.8002632e+01   3.3000000e+01   2.9996339e+01   4.5000000e+01   3.6773898e+01
   9.1428907e-01   7.8000000e+01   3.3000000e+01   2.9997685e+01   4.5000000e+01   3.6770081e+01
   7.7380411e-01   7.8001861e+01   3.3000000e+01   2.9997685e+01   4.5000000e+01   3.6770081e+01
