   0.0000000e+00   0.0000000e+00  -5.3770110e-01  -8.1077245e-01   3.5426746e-01  -8.4292800e-01  -5.5680308e-01  -7.3918019e-01   4.4461496e-01  -8.3298486e-01   2.4222472e-02
   0.0000000e+00   1.0000000e+00  -5.3770110e-01  -8.1077245e-01   3.4031184e-01  -8.4292800e-01  -6.3717298e-01  -7.3918019e-01   4.4461496e-01  -7.6977081e-01   2.4222472e-02
   4.5785202e-01   0.0000000e+00   6.3416113e-01  -3.0910710e-01  -1.7785968e-01   8.8114779e-01   3.5451306e-01   5.4191703e-01  -8.9006809e-02  -4.1160916e-02  -1.0000000e+00
   5.1348713e-01   1.0000000e+00  -3.8900718e-01  -7.0174098e-01   3.0279105e-01  -6.9485341e-01  -6.3207315e-01  -4.7111226e-01  -4.0290637e-01  -8.3910046e-01   9.0917616e-03
   5.5455695e-01   5.0450899e-02   4.3545722e-02  -3.2248215e-01   4.2654122e-01  -7.5646926e-01  -1.3106120e-01  -8.5169992e-01   3.4123115e-01  -5.3264935e-01   2.8426439e-01
   4.5114495e-01   8.8470799e-01  -5.7401524e-01   1.7444672e-01   1.9600239e-01  -6.7038948e-01  -6.8706573e-01  -6.9963886e-01   2.9852696e-01  -2.4794715e-01   3.8171030e-01
   6.4408679e-02   3.4407967e-02  -5.3770110e-01  -8.1077245e-01   3.5426746e-01  -9.1622815e-01  -5.7686083e-01  -7.3918019e-01   4.4461496e-01  -7.6977081e-01   2.4222472e-02
   4.1352225e-01   7.1611419e-01   5.9515033e-01  -1.9211149e-01  -3.3386609e-01   8.8114779e-01   3.5451306e-01   5.4191703e-01  -2.4863292e-01  -4.1160916e-02  -7.8933948e-01
   4.7798441e-01   3.8221895e-01   5.2968882e-01  -3.0910710e-01  -3.3386609e-01   8.8114779e-01   3.6349380e-01   5.9345112e-01  -2.9745282e-02  -4.1160916e-02  -7.8933948e-01
   1.3456407e-01   4.6964775e-01  -7.0437578e-01  -4.5332381e-01   3.0726042e-01  -7.9814477e-01  -4.5606445e-01  -5.8455088e-01   1.4959681e-01  -8.7565404e-01   9.3734741e-02
   5.3588555e-01   1.4786172e-01  -5.5470443e-01  -6.1683122e-03   6.5150705e-02  -9.0049423e-01  -3.8944040e-01  -6.4546664e-01   9.8819079e-02  -2.3541268e-01   6.7937609e-03
   0.0000000e+00   8.0793320e-01  -5.3770110e-01  -8.1077245e-01   3.5426746e-01  -8.4292800e-01  -5.5144552e-01  -7.3918019e-01   4.4461496e-01  -7.6977081e-01   2.4222472e-02
   2.1036715e-01   6.2359235e-01  -5.6455321e-01  -5.5941259e-01   1.0339785e-01  -9.3273736e-01  -5.9379120e-01  -5.8616252e-01   2.9812817e-01  -5.9878784e-01   1.7214098e-01
   3.0227496e-01   8.4410444e-01   6.0377837e-01   4.8000560e-01  -3.6075222e-01   9.2639301e-01   3.5365769e-01   7.9038838e-01  -2.1783255e-01   7.2042912e-01  -2.3702388e-01
   4.4366962e-01   7.5589177e-01   4.7815473e-01  -3.0910710e-01  -3.3386609e-01   8.8114779e-01   4.4465154e-01   5.4191703e-01  -8.9006809e-02  -4.1160916e-02  -7.8933948e-01
   2.2183481e-02   5.5440431e-01  -5.3770110e-01  -8.1077245e-01   3.5426746e-01  -5.7236266e-01  -5.5144552e-01  -7.3918019e-01   4.4461496e-01  -7.6977081e-01   2.4222472e-02
   1.8332741e-01   4.9056071e-01  -7.0437578e-01  -4.5332381e-01   3.0726042e-01  -9.1515384e-01  -4.5606445e-01  -5.8455088e-01   1.4959681e-01  -7.7628016e-01   1.4920679e-01
   4.5114495e-01   6.5910465e-01  -5.4096501e-01   1.7444672e-01   2.5134739e-01  -8.3617027e-01  -3.9910085e-01  -7.1841356e-01   2.9852696e-01  -2.4794715e-01   4.1506808e-01
   2.3815529e-01   2.4762981e-01  -6.6265203e-01  -4.2645799e-01   2.8550109e-01  -8.1051061e-01  -6.7834034e-01  -5.5337231e-01   8.7388538e-02  -7.9952313e-01   1.4315725e-01
   3.1924294e-01   4.5749003e-01  -5.6455321e-01  -5.5941259e-01   1.0339785e-01  -8.3975712e-01  -5.9379120e-01  -5.8616252e-01   2.9812817e-01  -5.9878784e-01   1.2061134e-01
   5.1617630e-01   4.4189183e-01  -5.9561322e-01  -4.3413987e-02   6.5150705e-02  -9.0049423e-01  -4.6116943e-01  -7.0949950e-01   9.8819079e-02  -2.3541268e-01   7.7639710e-03
   2.7359629e-01   0.0000000e+00   3.6599131e-01   4.6457434e-01  -3.5686846e-01   9.2556416e-01   4.1479746e-01   8.8507782e-01  -4.4654968e-01   3.5809308e-01  -3.8916717e-01
   0.0000000e+00   3.0341720e-01  -5.3770110e-01  -8.1077245e-01   3.5426746e-01  -8.8074965e-01  -5.5144552e-01  -7.3918019e-01   4.4461496e-01  -7.6977081e-01   2.4222472e-02
   4.7798441e-01   3.0223010e-01   5.2968882e-01  -3.0910710e-01  -3.3386609e-01   8.8114779e-01   3.6349380e-01   4.2726876e-01  -8.9006809e-02  -4.1160916e-02  -7.8933948e-01
   4.6097764e-01   4.7341311e-01   4.7815473e-01  -3.0910710e-01  -3.3386609e-01   8.8114779e-01   3.5451306e-01   5.4191703e-01  -8.9006809e-02  -4.1160916e-02  -9.3640635e-01
   4.9394656e-01   2.3639560e-01   4.7815473e-01  -3.0910710e-01  -3.3386609e-01   8.8114779e-01   3.5451306e-01   5.4191703e-01  -8.9006809e-02  -4.1160916e-02  -7.8933948e-01
   1.7907630e-01   1.6754458e-01  -5.3770110e-01  -8.1077245e-01   3.0387189e-01  -8.6571325e-01  -5.1350509e-01  -7.3918019e-01   4.4461496e-01  -7.6977081e-01   2.4222472e-02
   5.3588555e-01   1.5555741e-01  -5.5470443e-01   7.0036711e-02   6.5150705e-02  -9.9529198e-01  -1.6052654e-01  -7.0949950e-01   1.7198875e-01  -2.3541268e-01   6.7937609e-03
   4.2158103e-01   6.0320934e-01   4.7815473e-01  -3.0910710e-01  -4.2378685e-01   8.8114779e-01   3.5451306e-01   5.4444019e-01  -8.9006809e-02  -4.1160916e-02  -9.3256741e-01
   3.8741286e-01   0.0000000e+00  -7.0437578e-01  -5.2628172e-01   3.0726042e-01  -8.2704064e-01  -5.5599668e-01  -6.6864914e-01   1.0915757e-01  -6.8144777e-01   9.3734741e-02
   2.7236636e-01   5.0070396e-01  -6.6899111e-01  -2.2836388e-01   2.3188696e-01  -8.7300355e-01  -4.0255979e-01  -8.4643966e-01   2.9852696e-01  -1.9071771e-01   3.8171030e-01
   4.5785202e-01   2.1034775e-01   6.3416113e-01  -3.0910710e-01  -1.7785968e-01   8.8114779e-01   3.5451306e-01   5.5681210e-01  -8.9006809e-02  -4.1160916e-02  -1.0000000e+00
