   1.0000000e+00   1.0000000e+00   5.6768739e+02   1.3763679e+03   5.1056157e+03   1.8102499e+02   2.9577714e+02   2.1895726e+02   2.8524616e+02   3.9577670e+02
   1.0000000e+00   1.0000000e+00   5.6768739e+02   1.3763679e+03   5.1056157e+03   1.8102499e+02   2.9577714e+02   2.1895726e+02   2.8524616e+02   3.9577670e+02
   1.0000000e+00   0.0000000e+00   5.6768739e+02   1.3763679e+03   5.1056157e+03   1.8102499e+02   2.9577714e+02   2.1895726e+02   2.8524616e+02   3.9577670e+02
   0.0000000e+00   6.2889766e-01   5.8178153e+02   1.3573389e+03   5.1105144e+03   1.8221881e+02   2.9558923e+02   2.1777028e+02   2.8662928e+02   3.9558757e+02
   0.0000000e+00   2.5942754e-01   5.8178153e+02   1.3573389e+03   5.1105144e+03   1.8221881e+02   2.9558923e+02   2.1777028e+02   2.8662928e+02   3.9558757e+02
   7.4870640e-01   3.6427880e-01   5.9071659e+02   1.3486286e+03   5.1104481e+03   1.8294621e+02   2.9558730e+02   2.1705316e+02   2.8735062e+02   3.9558618e+02
   6.3466991e-01   2.2919334e-01   5.7497427e+02   1.3682706e+03   5.1066485e+03   1.8163325e+02   2.9574107e+02   2.1834289e+02   2.8587861e+02   3.9573938e+02
   8.6683852e-01   1.0079826e-01   5.7485462e+02   1.3685509e+03   5.1063774e+03   1.8162002e+02   2.9574893e+02   2.1836563e+02   2.8586604e+02   3.9574787e+02
   1.0000000e+00   5.5520988e-01   5.8796285e+02   1.3536978e+03   5.1080747e+03   1.8272185e+02   2.9568438e+02   2.1726258e+02   2.8703618e+02   3.9568346e+02
   1.0000000e+00   4.7971344e-01   5.8006418e+02   1.3677421e+03   5.1020297e+03   1.8206068e+02   2.9592906e+02   2.1793080e+02   2.8612741e+02   3.9592822e+02
   9.6723448e-01   1.7059363e-01   5.7481340e+02   1.3490336e+03   5.1259431e+03   1.8163224e+02   2.9497181e+02   2.1834979e+02   2.8665307e+02   3.9496960e+02
   8.3989116e-01   1.0000000e+00   5.8426210e+02   1.3559278e+03   5.1094726e+03   1.8242431e+02   2.9562826e+02   2.1757159e+02   2.8679043e+02   3.9562733e+02
   1.0000000e+00   7.9706872e-01   5.6720819e+02   1.3547705e+03   5.1279048e+03   1.8098036e+02   2.9488819e+02   2.1897764e+02   2.8608668e+02   3.9488647e+02
   7.9747273e-01   4.9940273e-02   5.8624028e+02   1.3567840e+03   5.1066321e+03   1.8258130e+02   2.9574034e+02   2.1739908e+02   2.8683738e+02   3.9574013e+02
   1.0000000e+00   8.9326844e-01   5.8796285e+02   1.3536978e+03   5.1080747e+03   1.8272185e+02   2.9568438e+02   2.1726258e+02   2.8703618e+02   3.9568346e+02
   7.6619886e-01   5.2073787e-02   5.7904060e+02   1.3752467e+03   5.0952734e+03   1.8199228e+02   2.9619262e+02   2.1800456e+02   2.8579613e+02   3.9619237e+02
   9.2344240e-01   9.8012159e-03   5.8060465e+02   1.3426089e+03   5.1265180e+03   1.8212040e+02   2.9494329e+02   2.1787260e+02   2.8717199e+02   3.9494239e+02
   1.0000000e+00   2.0224577e-01   5.8021639e+02   1.3642469e+03   5.1051021e+03   1.8208818e+02   2.9580317e+02   2.1790664e+02   2.8628155e+02   3.9580042e+02
   7.7906615e-01   7.7594895e-01   5.7616216e+02   1.3705794e+03   5.1031750e+03   1.8173630e+02   2.9587886e+02   2.1823649e+02   2.8583997e+02   3.9587837e+02
   9.9269278e-01   3.5928578e-01   5.7756223e+02   1.3534822e+03   5.1186035e+03   1.8186365e+02   2.9525881e+02   2.1813468e+02   2.8659385e+02   3.9525873e+02
   8.9292660e-01   4.7971344e-01   5.8006418e+02   1.3677421e+03   5.1020297e+03   1.8206068e+02   2.9592906e+02   2.1793080e+02   2.8612741e+02   3.9592822e+02
   8.2349400e-01   7.4308603e-01   5.7129520e+02   1.3653074e+03   5.1131996e+03   1.8133562e+02   2.9548134e+02   2.1864504e+02   2.8584686e+02   3.9547853e+02
   5.2018919e-01   6.5291841e-01   5.7716729e+02   1.3796569e+03   5.0930406e+03   1.8182515e+02   2.9628505e+02   2.1814804e+02   2.8553960e+02   3.9628306e+02
   8.2349400e-01   6.9877014e-01   5.7129520e+02   1.3653074e+03   5.1131996e+03   1.8133562e+02   2.9548134e+02   2.1864504e+02   2.8584686e+02   3.9547853e+02
   9.7507512e-01   3.5714734e-01   5.7352244e+02   1.3685359e+03   5.1076175e+03   1.8152956e+02   2.9570213e+02   2.1846720e+02   2.8581861e+02   3.9570065e+02
   8.1334471e-01   1.0000000e+00   5.7829580e+02   1.3570172e+03   5.1143458e+03   1.8192512e+02   2.9543071e+02   2.1806056e+02   2.8649133e+02   3.9543002e+02
   9.2509927e-01   3.9738394e-01   5.7455283e+02   1.3693772e+03   5.1058409e+03   1.8161813e+02   2.9577421e+02   2.1837896e+02   2.8583927e+02   3.9577289e+02
   7.7906615e-01   8.3775081e-01   5.7616216e+02   1.3705794e+03   5.1031750e+03   1.8173630e+02   2.9587886e+02   2.1823649e+02   2.8583997e+02   3.9587837e+02
   5.2770713e-01   4.0968401e-01   5.7890468e+02   1.3584744e+03   5.1123246e+03   1.8196801e+02   2.9551542e+02   2.1800687e+02   2.8645146e+02   3.9551135e+02
   7.4607558e-01   4.5349240e-01   5.7252004e+02   1.3714524e+03   5.1056270e+03   1.8143856e+02   2.9577729e+02   2.1854997e+02   2.8565533e+02   3.9577711e+02
   8.0048740e-01   6.0172224e-01   5.6768739e+02   1.3763679e+03   5.1056157e+03   1.8102499e+02   2.9577714e+02   2.1895726e+02   2.8524616e+02   3.9577670e+02
   1.4603707e-01   0.0000000e+00   5.8178153e+02   1.3573389e+03   5.1105144e+03   1.8221881e+02   2.9558923e+02   2.1777028e+02   2.8662928e+02   3.9558757e+02
   8.9236920e-01   6.1363287e-01   5.6464009e+02   1.3646780e+03   5.1206838e+03   1.8076531e+02   2.9517994e+02   2.1922867e+02   2.8557097e+02   3.9517738e+02
   8.1242701e-01   6.9877014e-01   5.7129520e+02   1.3653074e+03   5.1131996e+03   1.8133562e+02   2.9548134e+02   2.1864504e+02   2.8584686e+02   3.9547853e+02
   7.7906615e-01   8.4317184e-01   5.7616216e+02   1.3705794e+03   5.1031750e+03   1.8173630e+02   2.9587886e+02   2.1823649e+02   2.8583997e+02   3.9587837e+02
   1.3551890e-01   8.7208025e-01   5.7414445e+02   1.3545326e+03   5.1210075e+03   1.8157427e+02   2.9516277e+02   2.1841966e+02   2.8640149e+02   3.9516152e+02
   9.6575203e-01   0.0000000e+00   5.7414445e+02   1.3545326e+03   5.1210075e+03   1.8157427e+02   2.9516277e+02   2.1841966e+02   2.8640149e+02   3.9516152e+02
   2.5694903e-01   4.0609825e-01   5.7775089e+02   1.3569144e+03   5.1149812e+03   1.8187789e+02   2.9540419e+02   2.1810250e+02   2.8646824e+02   3.9540392e+02
   1.0000000e+00   1.3746381e-01   5.7424172e+02   1.3602572e+03   5.1152913e+03   1.8158080e+02   2.9539580e+02   2.1841154e+02   2.8617581e+02   3.9539343e+02
   1.8481996e-01   1.9777674e-01   5.8298609e+02   1.3618965e+03   5.1047708e+03   1.8231597e+02   2.9581425e+02   2.1767955e+02   2.8649016e+02   3.9581297e+02
   7.9025130e-02   2.1545353e-01   5.7944091e+02   1.3630492e+03   5.1072001e+03   1.8201979e+02   2.9571670e+02   2.1797478e+02   2.8629216e+02   3.9571510e+02
   9.1202287e-01   1.3914571e-01   5.8534482e+02   1.3590966e+03   5.1051609e+03   1.8251559e+02   2.9580094e+02   2.1748294e+02   2.8671380e+02   3.9580072e+02
   4.2682290e-01   1.0000000e+00   5.7890468e+02   1.3584744e+03   5.1123246e+03   1.8196801e+02   2.9551542e+02   2.1800687e+02   2.8645146e+02   3.9551135e+02
   2.7938917e-01   4.8856373e-02   5.8757882e+02   1.3512906e+03   5.1107731e+03   1.8269433e+02   2.9557451e+02   2.1728939e+02   2.8711432e+02   3.9557370e+02
   7.7906615e-01   0.0000000e+00   5.7616216e+02   1.3705794e+03   5.1031750e+03   1.8173630e+02   2.9587886e+02   2.1823649e+02   2.8583997e+02   3.9587837e+02
   8.0307566e-01   7.5872263e-01   5.7249594e+02   1.3779843e+03   5.0993564e+03   1.8143432e+02   2.9603241e+02   2.1853967e+02   2.8539138e+02   3.9603050e+02
   9.9147758e-01   0.0000000e+00   5.6768739e+02   1.3763679e+03   5.1056157e+03   1.8102499e+02   2.9577714e+02   2.1895726e+02   2.8524616e+02   3.9577670e+02
   8.0048740e-01   1.0000000e+00   5.6768739e+02   1.3763679e+03   5.1056157e+03   1.8102499e+02   2.9577714e+02   2.1895726e+02   2.8524616e+02   3.9577670e+02
   4.1450793e-02   0.0000000e+00   5.8063280e+02   1.3500931e+03   5.1189378e+03   1.8211688e+02   2.9525007e+02   2.1788082e+02   2.8686657e+02   3.9524806e+02
   8.3989116e-01   5.4960736e-01   5.8426210e+02   1.3559278e+03   5.1094726e+03   1.8242431e+02   2.9562826e+02   2.1757159e+02   2.8679043e+02   3.9562733e+02
   4.6880336e-01   2.5942754e-01   5.8178153e+02   1.3573389e+03   5.1105144e+03   1.8221881e+02   2.9558923e+02   2.1777028e+02   2.8662928e+02   3.9558757e+02
   6.2766655e-01   2.3448398e-01   5.7081701e+02   1.3714533e+03   5.1076358e+03   1.8128693e+02   2.9569788e+02   2.1869932e+02   2.8557050e+02   3.9569751e+02
   5.4733667e-01   1.9777674e-01   5.8298609e+02   1.3618965e+03   5.1047708e+03   1.8231597e+02   2.9581425e+02   2.1767955e+02   2.8649016e+02   3.9581297e+02
   4.9880565e-01   2.4219283e-02   5.8341373e+02   1.3553831e+03   5.1107531e+03   1.8235388e+02   2.9557727e+02   2.1763969e+02   2.8677574e+02   3.9557554e+02
   2.1643626e-01   1.3934972e-01   5.7926618e+02   1.3539944e+03   5.1163898e+03   1.8200837e+02   2.9534916e+02   2.1798989e+02   2.8664969e+02   3.9534707e+02
   7.1853077e-02   9.5250344e-01   5.8757882e+02   1.3512906e+03   5.1107731e+03   1.8269433e+02   2.9557451e+02   2.1728939e+02   2.8711432e+02   3.9557370e+02
   5.3019654e-01   4.7971344e-01   5.8006418e+02   1.3677421e+03   5.1020297e+03   1.8206068e+02   2.9592906e+02   2.1793080e+02   2.8612741e+02   3.9592822e+02
   7.7906615e-01   0.0000000e+00   5.7616216e+02   1.3705794e+03   5.1031750e+03   1.8173630e+02   2.9587886e+02   2.1823649e+02   2.8583997e+02   3.9587837e+02
   3.8053204e-01   1.6836528e-01   5.8057051e+02   1.3679628e+03   5.1011535e+03   1.8211748e+02   2.9596474e+02   2.1787429e+02   2.8615221e+02   3.9596191e+02
