   9.8886849e-01   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0543046e+00   1.5330133e+00
   0.0000000e+00   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0437116e+00   1.5330133e+00
   0.0000000e+00   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0437116e+00   1.5330133e+00
   8.4574462e-02   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0543046e+00   1.5330133e+00
   3.0623247e-01   2.2892353e+00   1.9540921e+00  -4.2113648e-01   4.3609787e+00  -5.9484774e-01   9.8614066e-01   1.5590334e+00
   2.5734522e-01   2.2892353e+00   1.9540921e+00  -4.2113648e-01   4.3609787e+00  -5.9484774e-01   9.8614066e-01   1.5590334e+00
   5.0237754e-02   2.2772583e+00   1.9336922e+00  -3.6006004e-01   4.4255907e+00  -6.6793578e-01   1.0491648e+00   1.5330133e+00
   2.3329869e-02   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0543046e+00   1.5330133e+00
   4.3225938e-01   2.3137378e+00   1.9529181e+00  -4.6333034e-01   4.3663461e+00  -6.3195498e-01   1.0499825e+00   1.6535569e+00
   9.0748428e-01   2.2772583e+00   1.9336922e+00  -3.6006004e-01   4.4255907e+00  -6.6793578e-01   1.0597540e+00   1.5330133e+00
   2.5734522e-01   2.2892353e+00   1.9540921e+00  -4.2113648e-01   4.3609787e+00  -5.9484774e-01   9.8614066e-01   1.5590334e+00
   4.9185677e-01   2.2772583e+00   1.9336922e+00  -3.9785111e-01   4.4255907e+00  -6.6793578e-01   1.0437116e+00   1.5330133e+00
   6.0088637e-01   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0543046e+00   1.5330133e+00
   4.3225938e-01   2.3137378e+00   1.9529181e+00  -4.6333034e-01   4.3663461e+00  -6.3195498e-01   1.0499825e+00   1.6535569e+00
   5.5010838e-01   2.2772583e+00   1.9336922e+00  -3.9785111e-01   4.4255907e+00  -6.6793578e-01   1.0437116e+00   1.5330133e+00
   6.1732151e-03   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0491648e+00   1.5330133e+00
   8.4240201e-02   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0543046e+00   1.5330133e+00
   9.7796446e-01   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0543046e+00   1.5330133e+00
   7.8429691e-01   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0543046e+00   1.5330133e+00
   5.0623188e-03   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0491648e+00   1.5330133e+00
   5.5010838e-01   2.2772583e+00   1.9336922e+00  -3.9785111e-01   4.4255907e+00  -6.6793578e-01   1.0437116e+00   1.5330133e+00
   8.4850155e-01   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0543046e+00   1.5330133e+00
   6.0088637e-01   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0543046e+00   1.5330133e+00
   4.6889443e-01   2.2772583e+00   1.9336922e+00  -3.9785111e-01   4.4255907e+00  -6.6793578e-01   1.0104462e+00   1.5330133e+00
   6.7057389e-01   2.2772583e+00   1.9336922e+00  -3.9785111e-01   4.4255907e+00  -6.6793578e-01   1.0437116e+00   1.5330133e+00
   4.6711773e-01   2.2772583e+00   1.9336922e+00  -3.9785111e-01   4.4255907e+00  -6.6793578e-01   1.0104462e+00   1.5330133e+00
   4.9185677e-01   2.2772583e+00   1.9336922e+00  -3.9785111e-01   4.4255907e+00  -6.6793578e-01   1.0437116e+00   1.5330133e+00
   7.9098639e-01   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0543046e+00   1.5330133e+00
   7.2965588e-01   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0491648e+00   1.5330133e+00
   6.7503976e-01   2.2772583e+00   1.9336922e+00  -3.9785111e-01   4.4255907e+00  -6.6793578e-01   1.0437116e+00   1.5330133e+00
   7.2630544e-01   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0491648e+00   1.5330133e+00
   8.5608423e-01   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0543046e+00   1.5330133e+00
   6.7503976e-01   2.2772583e+00   1.9336922e+00  -3.9785111e-01   4.4255907e+00  -6.6793578e-01   1.0437116e+00   1.5330133e+00
   7.2630544e-01   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0491648e+00   1.5330133e+00
   8.5608423e-01   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0543046e+00   1.5330133e+00
   7.2965588e-01   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0491648e+00   1.5330133e+00
   4.6711773e-01   2.2772583e+00   1.9336922e+00  -3.9785111e-01   4.4255907e+00  -6.6793578e-01   1.0104462e+00   1.5330133e+00
   7.9098639e-01   2.2772583e+00   1.9336922e+00  -3.9164651e-01   4.4255907e+00  -6.6793578e-01   1.0543046e+00   1.5330133e+00
